model,stem,arm,L,iou,precision,recall,bytes,n_components,n_components_ref,total_length_px,total_length_px_ref,mean_width_px,mean_width_px_ref,n_branches,n_branches_ref,n_junctions,n_junctions_ref,cycle_rank,cycle_rank_ref,junc_f1_3,end_f1_3
skelrec_s0,7573,SEG,5,0.8977556109725686,0.9379885356956749,0.9544008483563097,,5,5,365.9188309203678,352.01933598375615,5.806534844176482,5.782488196264486,17,16,7,6,2,1,0.923076923076923,0.962962962962963
skelrec_s0,7573,GRAPH7,0,0.8977556109725686,0.9379885356956749,0.9544008483563097,245.0,5,5,365.75,354.43354954612926,5.791966084416653,5.774336897891298,17,18,7,7,2,1,0.8571428571428571,0.9285714285714286
skelrec_s0,7573,GRAPH7,5,0.8977556109725686,0.9379885356956749,0.9544008483563097,245.0,5,5,365.75,352.01933598375615,5.791966084416653,5.782488196264486,17,16,7,6,2,1,0.923076923076923,0.962962962962963
skelrec_s0,7578,SEG,0,0.8966817496229261,0.9303599374021909,0.9611964430072757,,5,5,223.8944443027283,228.30865786510142,5.680613983520972,5.401816161488011,11,15,3,5,0,0,0.7499999999999999,0.7142857142857142
skelrec_s0,7578,SEG,5,0.8966817496229261,0.9303599374021909,0.9611964430072757,,5,5,218.06601717798213,226.30865786510142,5.6282982102212396,5.428219063184321,7,11,1,3,0,0,0.5,0.7500000000000001
skelrec_s0,7578,GRAPH7,0,0.8966817496229261,0.9303599374021909,0.9611964430072757,176.0,5,5,224.25,228.30865786510142,5.661529750165271,5.401816161488011,11,15,3,5,0,0,0.7499999999999999,0.7142857142857142
skelrec_s0,7578,GRAPH7,5,0.8966817496229261,0.9303599374021909,0.9611964430072757,176.0,5,5,218.25,226.30865786510142,5.605832973537511,5.428219063184321,7,11,1,3,0,0,0.5,0.7500000000000001
skelrec_s0,7798,SEG,0,0.8437259430331023,0.9194630872483222,0.9110556940980881,,4,4,208.72287142747444,234.79393923933998,5.616408302851704,5.558169408425073,6,15,1,6,0,2,0.0,0.7999999999999999
skelrec_s0,7798,SEG,5,0.8437259430331023,0.9194630872483222,0.9110556940980881,,4,4,206.3086578651014,226.13708498984758,5.604046824541851,5.633015600099264,4,10,0,4,0,2,0.0,0.875
skelrec_s0,7798,GRAPH7,0,0.8437259430331023,0.9194630872483222,0.9110556940980881,141.0,4,4,208.75,234.79393923933998,5.623688661739185,5.558169408425073,6,15,1,6,0,2,0.0,0.7999999999999999
skelrec_s0,7798,GRAPH7,5,0.8437259430331023,0.9194630872483222,0.9110556940980881,141.0,4,4,206.25,226.13708498984758,5.616097009154205,5.633015600099264,4,10,0,4,0,2,0.0,0.875
skelrec_s0,7888,SEG,0,0.8920327624720774,0.9440504334121356,0.9418238993710691,,4,4,225.62236636408613,233.03657992645924,5.745449808810914,5.6635460160971185,6,10,1,3,0,1,0.5,0.631578947368421
skelrec_s0,7888,SEG,5,0.8920327624720774,0.9440504334121356,0.9418238993710691,,4,4,225.62236636408613,224.20815280171308,5.745449808810914,5.7604123890995576,6,7,1,2,0,1,0.6666666666666666,0.7058823529411765
skelrec_s0,7888,GRAPH7,0,0.8920327624720774,0.9440504334121356,0.9418238993710691,145.0,4,4,225.75,233.03657992645924,5.751922625523814,5.6635460160971185,6,10,1,3,0,1,0.5,0.631578947368421
skelrec_s0,7888,GRAPH7,5,0.8920327624720774,0.9440504334121356,0.9418238993710691,145.0,4,4,225.75,224.20815280171308,5.751922625523814,5.7604123890995576,6,7,1,2,0,1,0.6666666666666666,0.7058823529411765
skelrec_s0,7735,SEG,0,0.8460227272727273,0.8900179318589361,0.9447969543147208,,5,5,274.3380951166243,291.99494936611666,6.108727889971308,5.537265974169817,11,17,3,6,0,0,0.4444444444444444,0.8275862068965517
skelrec_s0,7735,SEG,5,0.8460227272727273,0.8900179318589361,0.9447969543147208,,5,5,274.3380951166243,277.3380951166243,6.108727889971308,5.623988836706239,11,9,3,2,0,0,0.8,0.8
skelrec_s0,7735,GRAPH7,0,0.8460227272727273,0.8900179318589361,0.9447969543147208,198.0,5,5,274.5,291.99494936611666,6.137769276066021,5.537265974169817,11,17,3,6,0,0,0.4444444444444444,0.8275862068965517
skelrec_s0,7735,GRAPH7,5,0.8460227272727273,0.8900179318589361,0.9447969543147208,198.0,5,5,274.5,277.3380951166243,6.137769276066021,5.623988836706239,11,9,3,2,0,0,0.8,0.8
skelrec_s0,7873,SEG,0,0.86960065199674,0.9326923076923077,0.9278260869565217,,4,4,212.99494936611666,226.48023074035527,5.390902079488031,5.371432724021488,8,14,2,5,0,0,0.5714285714285715,0.8695652173913044
skelrec_s0,7873,SEG,5,0.86960065199674,0.9326923076923077,0.9278260869565217,,4,4,212.99494936611666,213.40916292848976,5.390902079488031,5.370536294046389,8,8,2,2,0,0,1.0,1.0
skelrec_s0,7873,GRAPH7,0,0.86960065199674,0.9326923076923077,0.9278260869565217,154.0,4,4,213.0,226.48023074035527,5.376554150447174,5.371432724021488,8,14,2,5,0,0,0.5714285714285715,0.8695652173913044
skelrec_s0,7873,GRAPH7,5,0.86960065199674,0.9326923076923077,0.9278260869565217,154.0,4,4,213.0,213.40916292848976,5.376554150447174,5.370536294046389,8,8,2,2,0,0,1.0,1.0
skelrec_s0,7261,SEG,0,0.8333333333333334,0.8697183098591549,0.9521973785659213,,4,5,265.07821048680194,268.69343417595167,5.587869169430385,4.869921511280367,12,9,4,2,0,0,0.3333333333333333,0.9166666666666666
skelrec_s0,7261,SEG,5,0.8333333333333334,0.8697183098591549,0.9521973785659213,,4,5,256.8355697996826,268.69343417595167,5.589424764542303,4.869921511280367,8,9,2,2,0,0,0.0,0.9090909090909091
skelrec_s0,7261,GRAPH7,0,0.8333333333333334,0.8697183098591549,0.9521973785659213,184.0,4,5,265.5,268.69343417595167,5.557674449711581,4.869921511280367,12,9,4,2,0,0,0.3333333333333333,0.9166666666666666
skelrec_s0,7261,GRAPH7,5,0.8333333333333334,0.8697183098591549,0.9521973785659213,184.0,4,5,257.0,268.69343417595167,5.568823215558074,4.869921511280367,8,9,2,2,0,0,0.0,0.9090909090909091
skelrec_s0,7825,SEG,0,0.7926720285969616,0.8645224171539961,0.9051020408163265,,4,4,196.02438661763946,197.7817459305202,5.286803569872316,4.935335177145496,6,12,1,4,0,0,0.4,0.6666666666666666
skelrec_s0,7825,SEG,5,0.7926720285969616,0.8645224171539961,0.9051020408163265,,4,4,196.02438661763946,192.95331880577402,5.286803569872316,4.975177822565123,6,6,1,1,0,0,1.0,0.7777777777777778
skelrec_s0,7825,GRAPH7,0,0.7926720285969616,0.8645224171539961,0.9051020408163265,139.0,4,4,196.0,197.7817459305202,5.264244865950603,4.935335177145496,6,12,1,4,0,0,0.4,0.6666666666666666
skelrec_s0,7825,GRAPH7,5,0.7926720285969616,0.8645224171539961,0.9051020408163265,139.0,4,4,196.0,192.95331880577402,5.264244865950603,4.975177822565123,6,6,1,1,0,0,1.0,0.7777777777777778
skelrec_s0,7351,SEG,0,0.8691683569979716,0.9274891774891775,0.9325353645266594,,4,4,168.29646455628165,182.0243866176395,5.3389884641440775,5.135732620835719,6,8,1,2,0,1,0.6666666666666666,1.0
skelrec_s0,7351,SEG,5,0.8691683569979716,0.9274891774891775,0.9325353645266594,,4,4,168.29646455628165,180.0243866176395,5.3389884641440775,5.153904965722636,6,7,1,2,0,1,0.6666666666666666,0.9411764705882353
skelrec_s0,7351,GRAPH7,0,0.8691683569979716,0.9274891774891775,0.9325353645266594,132.0,4,4,168.50000000000003,182.0243866176395,5.3797110116515565,5.135732620835719,6,8,1,2,0,1,0.6666666666666666,1.0
skelrec_s0,7351,GRAPH7,5,0.8691683569979716,0.9274891774891775,0.9325353645266594,132.0,4,4,168.50000000000003,180.0243866176395,5.3797110116515565,5.153904965722636,6,7,1,2,0,1,0.6666666666666666,0.9411764705882353
skelrec_s0,7970,SEG,0,0.8650088809946714,0.8960441582336707,0.9615004935834156,,5,5,176.7817459305202,195.4386001800126,5.905395390826823,5.182559806001801,7,11,1,3,0,0,0.0,0.8333333333333333
skelrec_s0,7970,SEG,5,0.8650088809946714,0.8960441582336707,0.9615004935834156,,5,5,176.7817459305202,182.3675323681471,5.905395390826823,5.066215075965421,7,5,1,0,0,0,0.0,0.8571428571428572
skelrec_s0,7970,GRAPH7,0,0.8650088809946714,0.8960441582336707,0.9615004935834156,140.0,5,5,177.25,195.4386001800126,5.926879287712931,5.182559806001801,7,11,1,3,0,0,0.0,0.8333333333333333
skelrec_s0,7970,GRAPH7,5,0.8650088809946714,0.8960441582336707,0.9615004935834156,140.0,5,5,177.25,182.3675323681471,5.926879287712931,5.066215075965421,7,5,1,0,0,0,0.0,0.8571428571428572
skelrec_s0,7471,SEG,0,0.839546191247974,0.8824531516183987,0.9452554744525548,,4,5,313.5218613006979,312.3502884254441,5.7057404260973605,5.44794681644254,12,15,4,5,0,0,0.6666666666666665,0.888888888888889
skelrec_s0,7471,SEG,5,0.839546191247974,0.8824531516183987,0.9452554744525548,,4,5,313.5218613006979,297.86500705120545,5.7057404260973605,5.420983871490147,12,9,4,2,0,0,0.6666666666666666,0.9166666666666666
skelrec_s0,7471,GRAPH7,0,0.839546191247974,0.8824531516183987,0.9452554744525548,215.0,4,5,313.5,312.3502884254441,5.737681486647262,5.44794681644254,12,15,4,5,0,0,0.6666666666666665,0.888888888888889
skelrec_s0,7471,GRAPH7,5,0.839546191247974,0.8824531516183987,0.9452554744525548,215.0,4,5,313.5,297.86500705120545,5.737681486647262,5.420983871490147,12,9,4,2,0,0,0.6666666666666666,0.9166666666666666
skelrec_s0,7967,SEG,0,0.8600536193029491,0.8970917225950783,0.9541939321832242,,6,6,288.42135623730945,284.9360748630709,6.1994651567474195,5.734187681206059,10,12,2,3,1,1,0.4,0.5925925925925927
skelrec_s0,7967,SEG,5,0.8600536193029491,0.8970917225950783,0.9541939321832242,,6,6,279.7645019878171,277.6934341759516,6.183159283208203,5.748885146988736,7,7,1,1,1,1,0.0,0.5454545454545454
skelrec_s0,7967,GRAPH7,0,0.8600536193029491,0.8970917225950783,0.9541939321832242,195.0,6,6,289.25,284.9360748630709,6.226968815549448,5.734187681206059,10,12,2,3,1,1,0.4,0.5925925925925927
skelrec_s0,7967,GRAPH7,5,0.8600536193029491,0.8970917225950783,0.9541939321832242,195.0,6,6,280.5,277.6934341759516,6.204859999635215,5.748885146988736,7,7,1,1,1,1,0.0,0.5454545454545454
skelrec_s0,7356,SEG,0,0.8596408317580341,0.9159113796576033,0.9332991277578245,,5,5,380.0904037956216,400.5756851698602,5.635090554683295,5.135272114261897,17,31,7,13,3,1,0.4,0.7058823529411764
skelrec_s0,7356,SEG,5,0.8596408317580341,0.9159113796576033,0.9332991277578245,,5,5,375.26197667087547,384.3330444827409,5.633646626310577,5.213390323744062,15,15,6,5,3,1,0.5454545454545454,0.88
skelrec_s0,7356,GRAPH7,0,0.8596408317580341,0.9159113796576033,0.9332991277578245,246.0,5,5,381.0,400.5756851698602,5.637973145788318,5.135272114261897,17,31,7,13,3,1,0.4,0.7058823529411764
skelrec_s0,7356,GRAPH7,5,0.8596408317580341,0.9159113796576033,0.9332991277578245,246.0,5,5,376.25,384.3330444827409,5.636558853276676,5.213390323744062,15,15,6,5,3,1,0.5454545454545454,0.88
skelrec_s0,7254,SEG,0,0.9148471615720524,0.9610091743119266,0.9501133786848073,,4,4,257.93607486307087,267.5218613006978,5.2398926355678555,5.208454897529595,6,14,1,5,0,0,0.33333333333333337,0.8181818181818181
skelrec_s0,7254,SEG,5,0.9148471615720524,0.9610091743119266,0.9501133786848073,,4,4,257.93607486307087,252.20815280171297,5.2398926355678555,5.271655834604259,6,6,1,1,0,0,1.0,1.0
skelrec_s0,7254,GRAPH7,0,0.9148471615720524,0.9610091743119266,0.9501133786848073,155.0,4,4,258.0,267.5218613006978,5.214862554166811,5.208454897529595,6,14,1,5,0,0,0.33333333333333337,0.8181818181818181
skelrec_s0,7254,GRAPH7,5,0.9148471615720524,0.9610091743119266,0.9501133786848073,155.0,4,4,258.0,252.20815280171297,5.214862554166811,5.271655834604259,6,6,1,1,0,0,1.0,1.0
skelrec_s0,7257,SEG,0,0.8044914134742405,0.9096340552651232,0.8743718592964824,,4,4,266.96551211459376,292.45079348883235,5.127044413898372,4.9510938062778616,9,13,3,5,1,2,0.5,0.4210526315789474
skelrec_s0,7257,SEG,5,0.8044914134742405,0.9096340552651232,0.8743718592964824,,4,4,265.5512985522207,287.03657992645924,5.119170513748254,4.96744418524152,7,9,2,3,1,2,0.4,0.5
skelrec_s0,7257,GRAPH7,0,0.8044914134742405,0.9096340552651232,0.8743718592964824,175.0,4,4,267.25,292.45079348883235,5.078464324603017,4.9510938062778616,9,13,3,5,1,2,0.5,0.4210526315789474
skelrec_s0,7257,GRAPH7,5,0.8044914134742405,0.9096340552651232,0.8743718592964824,175.0,4,4,265.75,287.03657992645924,5.073262806209431,4.96744418524152,7,9,2,3,1,2,0.4,0.5
skelrec_s0,7961,SEG,0,0.8738796414852753,0.91,0.956552207428171,,4,5,303.96551211459376,295.8650070512054,5.095946800575753,5.05789548679378,9,11,3,3,1,0,0.6666666666666666,0.8181818181818181
skelrec_s0,7961,SEG,5,0.8738796414852753,0.91,0.956552207428171,,4,5,301.96551211459376,293.86500705120545,5.090527196649041,5.045301735696859,7,9,2,2,1,0,1.0,0.8
skelrec_s0,7961,GRAPH7,0,0.8738796414852753,0.91,0.956552207428171,183.0,4,5,303.75,295.8650070512054,5.093906104327607,5.05789548679378,9,11,3,3,1,0,0.6666666666666666,0.8181818181818181
skelrec_s0,7961,GRAPH7,5,0.8738796414852753,0.91,0.956552207428171,183.0,4,5,301.75,293.86500705120545,5.087900510984294,5.045301735696859,7,9,2,2,1,0,1.0,0.8
skelrec_s0,7737,SEG,0,0.8412322274881516,0.8972198820556023,0.9309440559440559,,4,4,211.3380951166243,227.4091629284897,5.525566499792908,5.139248726091212,6,10,1,3,0,0,0.5,0.7999999999999999
skelrec_s0,7737,SEG,5,0.8412322274881516,0.8972198820556023,0.9309440559440559,,4,4,211.3380951166243,222.58073580374355,5.525566499792908,5.18565528746023,6,8,1,2,0,0,0.6666666666666666,0.8421052631578948
skelrec_s0,7737,GRAPH7,0,0.8412322274881516,0.8972198820556023,0.9309440559440559,145.0,4,4,211.75,227.4091629284897,5.462879216222086,5.139248726091212,6,10,1,3,0,0,0.5,0.7999999999999999
skelrec_s0,7737,GRAPH7,5,0.8412322274881516,0.8972198820556023,0.9309440559440559,145.0,4,4,211.75,222.58073580374355,5.462879216222086,5.18565528746023,6,8,1,2,0,0,0.6666666666666666,0.8421052631578948
skelrec_s0,7951,SEG,0,0.8531770512029612,0.9110671936758893,0.9306864064602961,,5,5,255.52186130069782,274.5929291125633,5.951902055691749,5.506463948432962,11,14,3,5,0,1,0.5,0.8461538461538461
skelrec_s0,7951,SEG,5,0.8531770512029612,0.9110671936758893,0.9306864064602961,,5,5,250.69343417595167,268.17871555019025,5.951075862770746,5.453164546589604,9,10,2,3,0,1,0.4,0.6956521739130435
skelrec_s0,7951,GRAPH7,0,0.8531770512029612,0.9110671936758893,0.9306864064602961,183.0,5,5,255.25,274.5929291125633,5.892567730533415,5.506463948432962,11,14,3,5,0,1,0.5,0.8461538461538461
skelrec_s0,7951,GRAPH7,5,0.8531770512029612,0.9110671936758893,0.9306864064602961,183.0,5,5,250.5,268.17871555019025,5.88579007272916,5.453164546589604,9,10,2,3,0,1,0.4,0.6956521739130435
skelrec_s0,7465,SEG,0,0.8226537216828479,0.8957011980267794,0.9098067287043665,,4,4,213.92388155425115,243.8233764908628,6.433086679996035,5.866728241479897,9,8,3,2,1,0,0.4,0.5263157894736842
skelrec_s0,7465,SEG,5,0.8226537216828479,0.8957011980267794,0.9098067287043665,,4,4,211.92388155425115,236.9949493661166,6.402160525283233,5.901542020323654,7,6,2,1,1,0,0.6666666666666666,0.7058823529411765
skelrec_s0,7465,GRAPH7,0,0.8226537216828479,0.8957011980267794,0.9098067287043665,166.0,4,4,214.0,243.8233764908628,6.467562410557497,5.866728241479897,9,8,3,2,1,0,0.4,0.5263157894736842
skelrec_s0,7465,GRAPH7,5,0.8226537216828479,0.8957011980267794,0.9098067287043665,166.0,4,4,212.0,236.9949493661166,6.441312999336342,5.901542020323654,7,6,2,1,1,0,0.6666666666666666,0.7058823529411765
skelrec_s0,7606,SEG,0,0.8987240829346093,0.930635838150289,0.9632478632478633,,4,4,249.42135623730942,250.59292911256327,4.938296747231691,4.8464052977574115,6,6,1,1,0,0,1.0,1.0
skelrec_s0,7606,SEG,5,0.8987240829346093,0.930635838150289,0.9632478632478633,,4,4,249.42135623730942,250.59292911256327,4.938296747231691,4.8464052977574115,6,6,1,1,0,0,1.0,1.0
skelrec_s0,7606,GRAPH7,0,0.8987240829346093,0.930635838150289,0.9632478632478633,160.0,4,4,249.25,250.59292911256327,4.908875309386284,4.8464052977574115,6,6,1,1,0,0,1.0,1.0
skelrec_s0,7606,GRAPH7,5,0.8987240829346093,0.930635838150289,0.9632478632478633,160.0,4,4,249.25,250.59292911256327,4.908875309386284,4.8464052977574115,6,6,1,1,0,0,1.0,1.0
skelrec_s0,7627,SEG,0,0.901077375122429,0.9653725078698846,0.9311740890688259,,4,4,154.71067811865476,171.1959594928933,5.934324836941378,5.894639058863102,4,8,0,2,0,0,0.0,0.888888888888889
skelrec_s0,7627,SEG,5,0.901077375122429,0.9653725078698846,0.9311740890688259,,4,4,154.71067811865476,155.12489168102786,5.934324836941378,6.113301485366763,4,4,0,0,0,0,1.0,1.0
skelrec_s0,7627,GRAPH7,0,0.901077375122429,0.9653725078698846,0.9311740890688259,117.0,4,4,155.0,171.1959594928933,5.949495769976864,5.894639058863102,4,8,0,2,0,0,0.0,0.888888888888889
skelrec_s0,7627,GRAPH7,5,0.901077375122429,0.9653725078698846,0.9311740890688259,117.0,4,4,155.0,155.12489168102786,5.949495769976864,6.113301485366763,4,4,0,0,0,0,1.0,1.0
skelrec_s0,7662,SEG,0,0.8835774865073246,0.9204819277108434,0.9565943238731218,,5,5,195.68124086713186,215.50966799187805,6.053969411136253,5.58769058565158,7,7,1,1,0,0,0.0,0.5454545454545454
skelrec_s0,7662,SEG,5,0.8835774865073246,0.9204819277108434,0.9565943238731218,,5,5,193.26702730475876,208.26702730475878,6.03697779117991,5.643803708323693,5,5,0,0,0,0,1.0,0.7
skelrec_s0,7662,GRAPH7,0,0.8835774865073246,0.9204819277108434,0.9565943238731218,149.0,5,5,195.75,215.50966799187805,6.04255477446156,5.58769058565158,7,7,1,1,0,0,0.0,0.5454545454545454
skelrec_s0,7662,GRAPH7,5,0.8835774865073246,0.9204819277108434,0.9565943238731218,149.0,5,5,193.25,208.26702730475878,6.03016867840026,5.643803708323693,5,5,0,0,0,0,1.0,0.7
skelrec_s0,7592,SEG,0,0.8692027097446586,0.921038100496963,0.9391891891891891,,4,5,277.1787155501902,278.90663761154804,6.4591478940756675,6.281551798512751,10,9,3,2,0,0,0.0,0.6956521739130435
skelrec_s0,7592,SEG,5,0.8692027097446586,0.921038100496963,0.9391891891891891,,4,5,269.350288425444,271.6639969244288,6.4640590659754,6.323279072812605,6,7,1,1,0,0,0.0,0.7999999999999999
skelrec_s0,7592,GRAPH7,0,0.8692027097446586,0.921038100496963,0.9391891891891891,178.0,4,5,277.25,278.90663761154804,6.44322245067531,6.281551798512751,10,9,3,2,0,0,0.0,0.6956521739130435
skelrec_s0,7592,GRAPH7,5,0.8692027097446586,0.921038100496963,0.9391891891891891,178.0,4,5,269.25,271.6639969244288,6.451749023025923,6.323279072812605,6,7,1,1,0,0,0.0,0.7999999999999999
skelrec_s0,7353,SEG,0,0.8846361185983828,0.9302721088435374,0.9474595842956121,,5,5,334.8355697996825,345.14927829866735,5.48010286882022,5.293629600582615,10,15,3,5,1,1,0.5,0.8
skelrec_s0,7353,SEG,5,0.8846361185983828,0.9302721088435374,0.9474595842956121,,5,5,330.8355697996825,331.0782104868018,5.468684737123517,5.339855473085199,8,7,2,1,1,1,0.6666666666666666,0.9
skelrec_s0,7353,GRAPH7,0,0.8846361185983828,0.9302721088435374,0.9474595842956121,203.0,5,5,335.0,345.14927829866735,5.470865080775887,5.293629600582615,10,15,3,5,1,1,0.5,0.8
skelrec_s0,7353,GRAPH7,5,0.8846361185983828,0.9302721088435374,0.9474595842956121,203.0,5,5,331.0,331.0782104868018,5.461449553051125,5.339855473085199,8,7,2,1,1,1,0.6666666666666666,0.9
skelrec_s0,7429,SEG,0,0.900974025974026,0.9244863964464186,0.9725467289719626,,4,4,305.5634918610404,351.4629867976521,6.37530561197991,5.38847060655749,11,20,4,9,1,3,0.30769230769230765,0.7272727272727272
skelrec_s0,7429,SEG,5,0.900974025974026,0.9244863964464186,0.9725467289719626,,4,4,305.5634918610404,343.46298679765204,6.37530561197991,5.373414677487156,11,17,4,8,1,3,0.3333333333333333,0.7
skelrec_s0,7429,GRAPH7,0,0.900974025974026,0.9244863964464186,0.9725467289719626,198.0,4,4,305.5,351.4629867976521,6.430351569327292,5.38847060655749,11,20,4,9,1,3,0.30769230769230765,0.7272727272727272
skelrec_s0,7429,GRAPH7,5,0.900974025974026,0.9244863964464186,0.9725467289719626,198.0,4,4,305.5,343.46298679765204,6.430351569327292,5.373414677487156,11,17,4,8,1,3,0.3333333333333333,0.7
skelrec_s0,7699,SEG,0,0.8424479166666666,0.8820722563053851,0.9493763756419662,,6,6,283.7939392393399,290.52186130069776,5.240331037047294,4.7747274742030985,10,8,2,1,0,0,0.0,0.8148148148148148
skelrec_s0,7699,SEG,5,0.8424479166666666,0.8820722563053851,0.9493763756419662,,6,6,281.3797256769668,284.2792206135785,5.207454676525697,4.763074188940473,8,6,1,0,0,0,0.0,0.8
skelrec_s0,7699,GRAPH7,0,0.8424479166666666,0.8820722563053851,0.9493763756419662,195.0,6,6,284.25,290.52186130069776,5.255262659574086,4.7747274742030985,10,8,2,1,0,0,0.0,0.8148148148148148
skelrec_s0,7699,GRAPH7,5,0.8424479166666666,0.8820722563053851,0.9493763756419662,195.0,6,6,281.75,284.2792206135785,5.22425345513375,4.763074188940473,8,6,1,0,0,0,0.0,0.8
skelrec_s0,7864,SEG,0,0.8819753086419753,0.9168377823408624,0.9586688137412775,,4,4,352.04877323527904,350.8772003600252,5.916397109071336,5.5290174407773005,22,28,9,11,2,2,0.7999999999999999,0.8235294117647058
skelrec_s0,7864,SEG,5,0.8819753086419753,0.9168377823408624,0.9586688137412775,,4,4,340.9777054234135,336.04877323527904,5.885050624453555,5.569941194254857,18,20,7,8,2,2,0.7999999999999999,0.8148148148148148
skelrec_s0,7864,GRAPH7,0,0.8819753086419753,0.9168377823408624,0.9586688137412775,263.0,4,4,354.25,350.8772003600252,5.925557307389263,5.5290174407773005,22,28,9,11,2,2,0.7999999999999999,0.8235294117647058
